Русский

# Generic

BLANK                         " "
	"После успеха предыдущей миссии враг теперь занял глухую оборону. \n"
	"\n"
	"Твоего ограниченного арсенала должно хватить для уничтожения врага, но мы будем дополнительно снабжать тебя оружием, так что, не сдавай позиций. \n"
	"\n"
	"Тебе может показаться, что все идет гладко, но не теряй бдительности."
MISSION_DETAIL_4
	"После высадки на место ты обнаружишь окопавшегося врага, готового к противостоянию. \n"
	"\n"
	"Используй боеприпасы, сброшенные специально к твоему прибытию, чтобы уничтожить врага и нарушить его зловещие планы по производству химического оружия. \n"
	"\n"
	"Остерегайся заражения.\n"
	"\n"
	"Выведи врага из строя... навсегда!"
MISSION_DETAIL_5
	"Наш информатор сообщил о намерениях врага возобновить свои террористические действия. Они собираются захватить в заложники городского чиновника - червя, известного своей политической значимостью. К сожалению, все это происходит в очень неподходящий момент - в городе ожидается падение осколков кометы.\n"
	"\n"
	"По нашим подсчетам, уже через 5 минут на город упадут первые осколки.\n"
	"\n"
	"Время - твой дополнительный враг; спаси политика и очисти территорию от врагов, после чего мы сможем эвакуировать город."
MISSION_DETAIL_6
	"Для выполнение этой миссии потребуется все твое мастерство и смекалка. \n"
	"\n"
	"Направь своих парашютистов вниз, и пусть они устранят врага быстрым и решительным ударом.\n"
	"\n"
	"Захвати территорию. Приём. Конец связи."
MISSION_DETAIL_7
	"В определенную точку на этой территории будет заброшен ящик с экспериментальным оружием.\n"
	"\n"
	"До недавнего времени вершина пирамиды использовалась как важная точка для доставки материалов и оборудования. Мы рекомендуем позаботиться о безопасности этой зоны для получения ящика. \n"
	"\n"
	"Мы будем контролировать воздух и информировать тебя обо всех важных доставках."
MISSION_DETAIL_8
	"Разведай территорию и раздобудь необходимое вооружение, чтобы докопаться и ликвидировать вражеского капитана. \n"
	"\n"
	"Будь осторожен; его подчиненные будут тебе противостоять..."
MISSION_DETAIL_9
	"Эта миссия может оказаться математическим кошмаром. Расчет всех этих углов и переменных может деморализовать даже самого выносливого червя... \n"
	"\n"
	"Однако упорство и немного удачи помогут выиграть в этой схватке время, предоставляя нашим силам необходимое сейчас моральное превосходство над врагом.\n"
	"\n"
	"Выполни свою задачу без промедления! Сигнал трехминутной готовности уже прозвучал!"
MISSION_DETAIL_10
	"Для этой миссии понадобится один червь с большим запасом патронов для автоматического оружия. \n"
	"\n"
	"Время будет ограничено, поэтому двигайся быстро и уничтожь всех врагов, а затем заберись наверх.\n"
	"\n"
	"Пришло время показать, чему ты научился во время тренировок.\n"
	"\n"
	"Ты ведь тренировался? Надеемся, что да..."
MISSION_DETAIL_11
	"Твоя цель - уничтожить всех вражеских червей.\n"
	"\n"
	"Внимательно следи за специальными доставками. Рекомендуется занимать устойчивые позиции, т.к. нам сообщили о том, что эта область подвержена сейсмической активности; мы постараемся проинформировать тебя в случае опасности!\n"
	"\n"
	"Для выполнения задачи у тебя в распоряжении будет два червя и неограниченное количество времени, что, конечно, упрощает задачу, но нужно быть начеку, ведь враг расслабляться не станет..."
MISSION_DETAIL_12
	"В этой миссии не стоит бросать вызов силе тяжести. \n"
	"\n"
	"Цель миссии - ящик с мощным оружием, вокруг которого враг занял свои позиции. Добудь ящик, и этого будет достаточно для разрешения конфликта."
MISSION_DETAIL_13
	"Отвага и смелость крайне необходимы для выполнения этой миссии. \n"
	"\n"
	"Собирай все, что можешь, и доберись до секретного оружия, расположенного в нижнем левом углу поля боя. \n"
	"\n"
	"Успех в этой миссии поможет сместить баланс сил в нашу сторону."
MISSION_DETAIL_14
	"Это может оказаться тяжелым заданием. \n"
	"\n"
	"Быстрая реакция и мгновенное мышление станут залогом успеха данной миссии. \n"
	"\n"
	"Враг по-прежнему бдителен, а твое время по-прежнему ограничено.\n"
	"\n"
	"Мы постараемся снабдить тебя всем необходимым, чтобы ты мог достойно сражаться...\n"
	"\n"
	"Отправь их всех к праотцам и возвращайся."
MISSION_DETAIL_15
	"В этой миссии ты должен уничтожить ящик, охраняемый врагом. \n"
	"\n"
	"Ящик содержит смертоносное оружие, разработанное вражескими учеными.\n"
	"\n"
	"В твоем распоряжении будет хромой червь, не приспособленный к такому рельефу. \n"
	"\n"
	"Тебе отведено 3 минуты."
MISSION_DETAIL_16
	"Группа вражеских повстанцев осаждает район одного из самых выдающихся монументов планеты. \n"
	"\n"
	"Местное правительство осуждает их действия и просит у твоего отряда профессиональной помощи.\n"
	"\n"
	"Лидер повстанцев называет себя Генералом, т.к. прежде он командовал силами противника; Генерал - это твоя первоочерёдная цель. \n"
	"\n"
	"Уничтожь его, и все остальные бойцы сдадутся."
MISSION_DETAIL_17
	"Первая фаза миссии была провалена. Все вооружение, сброшенное нами с воздуха, попало в руки противника.\n"
	"\n"
	"Твои черви располагают ограниченными возможностями для того, чтобы уничтожить врага и захватить ящики.\n"
